year,month,year_month,is_year_total,permit_type_sv,permit_type_en,occupation_field_sv,occupation_field_en,granted_count
2025,5,2025-05,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,151
2025,6,2025-06,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,153
2025,7,2025-07,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,120
2025,8,2025-08,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,94
2025,9,2025-09,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,159
2025,10,2025-10,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,209
2025,11,2025-11,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,159
2025,12,2025-12,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,116
2025,,2025,True,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,1844
2025,1,2025-01,False,förlängning,extension,Övriga,Other,13
2025,2,2025-02,False,förlängning,extension,Övriga,Other,14
2025,3,2025-03,False,förlängning,extension,Övriga,Other,20
2025,4,2025-04,False,förlängning,extension,Övriga,Other,11
2025,5,2025-05,False,förlängning,extension,Övriga,Other,11
2025,6,2025-06,False,förlängning,extension,Övriga,Other,13
2025,7,2025-07,False,förlängning,extension,Övriga,Other,6
2025,8,2025-08,False,förlängning,extension,Övriga,Other,12
2025,9,2025-09,False,förlängning,extension,Övriga,Other,13
2025,10,2025-10,False,förlängning,extension,Övriga,Other,16
2025,11,2025-11,False,förlängning,extension,Övriga,Other,17
2025,12,2025-12,False,förlängning,extension,Övriga,Other,8
2025,,2025,True,förlängning,extension,Övriga,Other,154
2025,1,2025-01,False,förlängning,extension,Totalt,Total,1953
2025,2,2025-02,False,förlängning,extension,Totalt,Total,1766
2025,3,2025-03,False,förlängning,extension,Totalt,Total,1841
2025,4,2025-04,False,förlängning,extension,Totalt,Total,1425
2025,5,2025-05,False,förlängning,extension,Totalt,Total,1462
2025,6,2025-06,False,förlängning,extension,Totalt,Total,1697
2025,7,2025-07,False,förlängning,extension,Totalt,Total,1537
2025,8,2025-08,False,förlängning,extension,Totalt,Total,1560
2025,9,2025-09,False,förlängning,extension,Totalt,Total,1781
2025,10,2025-10,False,förlängning,extension,Totalt,Total,1720
2025,11,2025-11,False,förlängning,extension,Totalt,Total,1568
2025,12,2025-12,False,förlängning,extension,Totalt,Total,1295
2025,,2025,True,förlängning,extension,Totalt,Total,19605
