year,month,year_month,is_year_total,permit_type_sv,permit_type_en,occupation_field_sv,occupation_field_en,occupation_group_sv,occupation_group_en,granted_count
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Arbetsledare inom bygg och tillverkning m.m.,Supervisors in construction and manufacturing,5
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Arbetsledare inom bygg och tillverkning m.m.,Supervisors in construction and manufacturing,42
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Banktjänstemän och redovisningsekonomer m.fl.,Bank tellers and accounting clerks,3
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Banktjänstemän och redovisningsekonomer m.fl.,Bank tellers and accounting clerks,3
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Banktjänstemän och redovisningsekonomer m.fl.,Bank tellers and accounting clerks,3
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Banktjänstemän och redovisningsekonomer m.fl.,Bank tellers and accounting clerks,5
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Banktjänstemän och redovisningsekonomer m.fl.,Bank tellers and accounting clerks,0
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Banktjänstemän och redovisningsekonomer m.fl.,Bank tellers and accounting clerks,1
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Banktjänstemän och redovisningsekonomer m.fl.,Bank tellers and accounting clerks,1
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Banktjänstemän och redovisningsekonomer m.fl.,Bank tellers and accounting clerks,5
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Banktjänstemän och redovisningsekonomer m.fl.,Bank tellers and accounting clerks,2
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Banktjänstemän och redovisningsekonomer m.fl.,Bank tellers and accounting clerks,1
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Banktjänstemän och redovisningsekonomer m.fl.,Bank tellers and accounting clerks,5
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Banktjänstemän och redovisningsekonomer m.fl.,Bank tellers and accounting clerks,4
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Banktjänstemän och redovisningsekonomer m.fl.,Bank tellers and accounting clerks,33
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Behandlingsassistenter och pastorer,Treatment assistants and clergy,3
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Behandlingsassistenter och pastorer,Treatment assistants and clergy,4
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Behandlingsassistenter och pastorer,Treatment assistants and clergy,2
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Behandlingsassistenter och pastorer,Treatment assistants and clergy,3
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Behandlingsassistenter och pastorer,Treatment assistants and clergy,5
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Behandlingsassistenter och pastorer,Treatment assistants and clergy,0
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Behandlingsassistenter och pastorer,Treatment assistants and clergy,1
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Behandlingsassistenter och pastorer,Treatment assistants and clergy,1
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Behandlingsassistenter och pastorer,Treatment assistants and clergy,2
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Behandlingsassistenter och pastorer,Treatment assistants and clergy,3
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Behandlingsassistenter och pastorer,Treatment assistants and clergy,1
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Behandlingsassistenter och pastorer,Treatment assistants and clergy,1
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Behandlingsassistenter och pastorer,Treatment assistants and clergy,26
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",2
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",0
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",1
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",1
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",1
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",1
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",1
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",0
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",0
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",3
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",1
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",0
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",11
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",4
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",7
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",1
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",3
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",7
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",1
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",8
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",6
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",10
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",5
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",6
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",8
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",66
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,0
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,1
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,0
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,1
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,0
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,0
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,0
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,2
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,0
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,1
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,0
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,1
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,6
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",55
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",49
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",42
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",44
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",44
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",48
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",49
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",34
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",32
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",38
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",48
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",29
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",512
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",0
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",2
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",2
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",2
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",0
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",0
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",1
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",5
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",1
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",3
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",1
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",0
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",17
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,2
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,0
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,1
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,4
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,4
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,2
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,2
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,0
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,3
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,3
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,1
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,2
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,24
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",24
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",32
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",20
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",30
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",28
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",19
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",22
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",29
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",20
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",26
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",18
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",15
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",283
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,3
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,2
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,2
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,2
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,0
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,0
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,0
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,3
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,1
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,2
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,2
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,0
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,17
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,132
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,139
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,151
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,160
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,136
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,128
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,136
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,123
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,166
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,185
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,167
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,138
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,1761
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,3
